Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
2,609;ANTIOQUIA;5;EL BAGRE;250;Fenómeno de la Niña;2,016;Asignados;2;54,899,106
2,610;ANTIOQUIA;5;EL BAGRE;250;MI CASA YA;2,016;Asignados;1;8,273,460
2,611;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
2,612;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,613;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Asignados;2;22,062,560
2,614;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Asignados;1;13,789,100
2,615;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Renuncia con restitucion de subsidio;1;13,789,100
2,616;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Asignados;1;8,273,460
2,617;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Asignados;1;8,273,460
2,618;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Asignados;1;8,273,460
2,619;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,016;Asignados;1;8,273,460
2,620;ANTIOQUIA;5;ENVIGADO;266;Programa Vivienda Gratuita Fase I;2,016;Asignados;10;369,600,000
2,621;ANTIOQUIA;5;ENVIGADO;266;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;73,920,000
2,622;ANTIOQUIA;5;GIRALDO;306;Programa Vivienda Gratuita Fase I;2,016;Asignados;6;221,760,000
2,623;ANTIOQUIA;5;GIRALDO;306;Programa Vivienda Gratuita Fase I;2,016;Asignados;5;184,800,000
2,624;ANTIOQUIA;5;GIRALDO;306;Programa Vivienda Gratuita Fase I;2,016;Asignados;3;110,880,000
2,625;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;5;41,367,300
2,626;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;2;27,578,200
2,627;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;2;22,062,560
2,628;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;2;22,062,560
2,629;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;2;22,062,560
2,630;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,631;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,632;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,633;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,634;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,635;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,636;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;13,789,100
2,637;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;8,273,460
2,638;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;8,273,460
2,639;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;8,273,460
2,640;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;8,273,460
2,641;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;8,273,460
2,642;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,016;Asignados;1;8,273,460
2,643;ANTIOQUIA;5;GOMEZ PLATA;310;Programa Vivienda Gratuita Fase I;2,016;Asignados;4;147,840,000
2,644;ANTIOQUIA;5;GRANADA;313;Programa Vivienda Gratuita Fase I;2,016;Asignados;11;406,560,000
2,645;ANTIOQUIA;5;GRANADA;313;Programa Vivienda Gratuita Fase I;2,016;Asignados;9;332,640,000
2,646;ANTIOQUIA;5;GRANADA;313;Programa Vivienda Gratuita Fase I;2,016;Asignados;3;110,880,000
2,647;ANTIOQUIA;5;GRANADA;313;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;36,960,000
2,648;ANTIOQUIA;5;HISPANIA;353;MI CASA YA;2,016;Asignados;1;13,789,100
2,649;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;6;60,672,040
2,650;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;4;38,609,480
2,651;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;35,851,660
2,652;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;30,336,020
2,653;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;30,336,020
2,654;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;30,336,020
2,655;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;30,336,020
2,656;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;24,820,380
2,657;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;3;24,820,380
2,658;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;27,578,200
2,659;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;22,062,560
2,660;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;22,062,560
2,661;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;22,062,560
2,662;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,663;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,664;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,665;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Apto con subsidio vencido;2;16,546,920
2,666;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,667;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,668;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,669;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,670;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;2;16,546,920
2,671;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,672;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,673;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,674;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,675;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,676;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,677;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,678;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,679;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,680;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,681;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,682;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,683;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,684;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,685;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,686;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,687;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,688;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;13,789,100
2,689;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,690;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,691;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,692;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,693;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,694;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,695;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,696;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,697;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,698;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,699;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,700;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,701;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,702;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,703;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,704;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,705;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,706;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,707;ANTIOQUIA;5;ITAGUI;360;MI CASA YA;2,016;Asignados;1;8,273,460
2,708;ANTIOQUIA;5;ITUANGO;361;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;41,272,000
2,709;ANTIOQUIA;5;JARDIN;364;Programa Vivienda Gratuita Fase I;2,016;Asignados;14;517,440,000
2,710;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;3;24,820,380
2,711;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;2;22,062,560
2,712;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;2;22,062,560
2,713;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;1;13,789,100
2,714;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;1;13,789,100
2,715;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;1;13,789,100
2,716;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,717;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;1;8,273,460
2,718;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;1;8,273,460
2,719;ANTIOQUIA;5;JERICO;368;MI CASA YA;2,016;Asignados;1;8,273,460
2,720;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;2;27,578,200
2,721;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;2;22,062,560
2,722;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;2;16,546,920
2,723;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;13,789,100
2,724;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;13,789,100
2,725;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;13,789,100
2,726;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,727;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;13,789,100
2,728;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,729;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;13,789,100
2,730;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,731;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,732;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,733;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Renuncia con restitucion de subsidio;1;8,273,460
2,734;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,735;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,736;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,737;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,738;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,739;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,740;ANTIOQUIA;5;LA CEJA;376;MI CASA YA;2,016;Asignados;1;8,273,460
2,741;ANTIOQUIA;5;LA ESTRELLA;380;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,742;ANTIOQUIA;5;LA ESTRELLA;380;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
2,743;ANTIOQUIA;5;LA ESTRELLA;380;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
2,744;ANTIOQUIA;5;LA ESTRELLA;380;MI CASA YA;2,016;Asignados;1;13,789,100
2,745;ANTIOQUIA;5;LA ESTRELLA;380;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,746;ANTIOQUIA;5;LA ESTRELLA;380;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,747;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;2;22,062,560
2,748;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;13,789,100
2,749;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;13,789,100
2,750;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;13,789,100
2,751;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;13,789,100
2,752;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;8,273,460
2,753;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;8,273,460
2,754;ANTIOQUIA;5;MARINILLA;440;MI CASA YA;2,016;Asignados;1;8,273,460
2,755;ANTIOQUIA;5;MEDELLIN;1;Bolsa Desplazados;2,016;Asignados;1;20,683,650
2,756;ANTIOQUIA;5;MEDELLIN;1;Fenómeno de la Niña;2,016;Asignados;2;73,920,000
2,757;ANTIOQUIA;5;MEDELLIN;1;Macroproyecto;2,016;Renuncias al subsidio;1;41,367,300
2,758;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;7;68,945,500
2,759;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;5;57,914,220
2,760;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;5;52,398,580
2,761;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;55,156,400
2,762;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;4;49,640,760
2,763;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;49,640,760
2,764;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;49,640,760
2,765;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;49,640,760
2,766;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;49,640,760
2,767;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;44,125,120
2,768;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;38,609,480
2,769;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;4;38,609,480
2,770;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,771;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,772;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,773;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;35,851,660
2,774;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,775;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncias al subsidio;3;30,336,020
2,776;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,777;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;3;24,820,380
2,778;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,779;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,780;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,781;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,782;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,783;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,784;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,785;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,786;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,787;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,788;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,789;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,790;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,791;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,792;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,793;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,794;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,795;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,796;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,797;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,798;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
2,799;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,800;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,801;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,802;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,803;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,804;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,805;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,806;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,807;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,808;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,809;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,810;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,811;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,812;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,813;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,814;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,815;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,816;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,817;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,818;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,819;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,820;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,821;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,822;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,823;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,824;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,825;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,826;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,827;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,828;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,829;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,830;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,831;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,832;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,833;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,834;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,835;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Asignados;1;8,273,460
2,836;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncia con restitucion de subsidio;1;8,273,460
2,837;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,838;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;456;16,872,240,000
2,839;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;147;5,300,660,469
2,840;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;20;745,360,000
2,841;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;4;193,047,400
2,842;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;4;142,235,500
2,843;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;3;112,581,000
2,844;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;3;110,880,000
2,845;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;3;69,733,250
2,846;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Renuncias al subsidio;2;73,920,000
2,847;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;73,920,000
2,848;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;72,330,000
2,849;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;38,661,000
2,850;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;38,661,000
2,851;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Renuncias al subsidio;1;36,960,000
2,852;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;36,960,000
2,853;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;36,960,000
2,854;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;36,960,000
2,855;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Subsidio Revocado;1;30,388,017
2,856;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;28,264,250
2,857;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;21,510,000
2,858;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;218;4,291,857,375
2,859;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;99;1,982,183,125
2,860;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;62;1,254,808,100
2,861;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;35;703,244,100
2,862;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;22;430,909,375
2,863;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Renuncias al subsidio;7;134,443,725
2,864;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;4;79,287,325
2,865;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Apto con subsidio vencido;3;62,050,950
2,866;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Renuncias al subsidio;3;58,603,675
2,867;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Renuncias al subsidio;3;55,156,400
2,868;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Renuncias al subsidio;2;37,920,025
2,869;ANTIOQUIA;5;MEDELLIN;1;VIPA;2,016;Renuncias al subsidio;1;17,236,375
